You entered a buffer length of 100
RAW, -0.718733, 0.608374, 0.070988, AVG ,0.479929, 0.413656, 0.133247
RAW, -0.722273, 0.586889, 0.062931, AVG ,0.468061, 0.410747, 0.135540
RAW, -0.732406, 0.632668, 0.031801, AVG ,0.456092, 0.408201, 0.138322
RAW, -0.734603, 0.702497, 0.049136, AVG ,0.443784, 0.406561, 0.140943
RAW, -0.730086, 0.715681, 0.047549, AVG ,0.431250, 0.406065, 0.144041
RAW, -0.709333, 0.733260, 0.043887, AVG ,0.418437, 0.406042, 0.147446
RAW, -0.715193, 0.686626, 0.018983, AVG ,0.405675, 0.406319, 0.151099
RAW, -0.741317, 0.639993, -0.037905, AVG ,0.392837, 0.406202, 0.154380
RAW, -0.765244, 0.616065, -0.079412, AVG ,0.379260, 0.405677, 0.158426
RAW, -0.742782, 0.555027, -0.254715, AVG ,0.365511, 0.405132, 0.161387
RAW, -0.721052, 0.556980, -0.300861, AVG ,0.351835, 0.404818, 0.162927
RAW, -0.722151, 0.549899, -0.341024, AVG ,0.338309, 0.404917, 0.164085
RAW, -0.743759, 0.524507, -0.290362, AVG ,0.331087, 0.410416, 0.160675
RAW, -0.701398, 0.575292, -0.341146, AVG ,0.317029, 0.410562, 0.162240
RAW, -0.667338, 0.616920, -0.392907, AVG ,0.303198, 0.411265, 0.163441
RAW, -0.639749, 0.641702, -0.333455, AVG ,0.289702, 0.412307, 0.164523
RAW, -0.614112, 0.582128, -0.365684, AVG ,0.276758, 0.414201, 0.166299
RAW, -0.584691, 0.542697, -0.475310, AVG ,0.263842, 0.415737, 0.167804
RAW, -0.545504, 0.559910, -0.497650, AVG ,0.251254, 0.417162, 0.168162
RAW, -0.488860, 0.629738, -0.457609, AVG ,0.239078, 0.418844, 0.168257
RAW, -0.460538, 0.668193, -0.454190, AVG ,0.227151, 0.421307, 0.168760
RAW, -0.468596, 0.690777, -0.453458, AVG ,0.215140, 0.423859, 0.169177
RAW, -0.407068, 0.693951, -0.484466, AVG ,0.203052, 0.427546, 0.169409
RAW, -0.324055, 0.711042, -0.588476, AVG ,0.191361, 0.431298, 0.169621
RAW, -0.334798, 0.701764, -0.567478, AVG ,0.180676, 0.435976, 0.168615
RAW, -0.325642, 0.704938, -0.550632, AVG ,0.169897, 0.440667, 0.167853
RAW, -0.303058, 0.701764, -0.591894, AVG ,0.159224, 0.444859, 0.167233
RAW, -0.240554, 0.685284, -0.622902, AVG ,0.148083, 0.449358, 0.165431
RAW, -0.167796, 0.664896, -0.652689, AVG ,0.137286, 0.454030, 0.163353
RAW, -0.154367, 0.638284, -0.664408, AVG ,0.127050, 0.458461, 0.160581
RAW, -0.127510, 0.648050, -0.643899, AVG ,0.116354, 0.462605, 0.157615
RAW, -0.084051, 0.598975, -0.660990, AVG ,0.105949, 0.466818, 0.154701
RAW, 0.006287, 0.589453, -0.747421, AVG ,0.096158, 0.471196, 0.151160
RAW, 0.058780, 0.621437, -0.769029, AVG ,0.086598, 0.475736, 0.146999
RAW, 0.109565, 0.622169, -0.738265, AVG ,0.077733, 0.480214, 0.141668
RAW, 0.154978, 0.625587, -0.763291, AVG ,0.069276, 0.485055, 0.136549
RAW, 0.185985, 0.590185, -0.806507, AVG ,0.061033, 0.490375, 0.130860
RAW, 0.215772, 0.550876, -0.814320, AVG ,0.052954, 0.495635, 0.124629
RAW, 0.239211, 0.546359, -0.794421, AVG ,0.045097, 0.500376, 0.118188
RAW, 0.292437, 0.527681, -0.732528, AVG ,0.037499, 0.505150, 0.111527
RAW, 0.304889, 0.530367, -0.722761, AVG ,0.030302, 0.509488, 0.105210
RAW, 0.323201, 0.541598, -0.725813, AVG ,0.023151, 0.513883, 0.098940
RAW, 0.376915, 0.560154, -0.766465, AVG ,0.016203, 0.518559, 0.092531
RAW, 0.394006, 0.553317, -0.813099, AVG ,0.009936, 0.523262, 0.085341
RAW, 0.395471, 0.486663, -0.827748, AVG ,0.003971, 0.528035, 0.077389
RAW, 0.428188, 0.423183, -0.779161, AVG ,-0.001928, 0.532410, 0.069336
RAW, 0.486297, 0.415370, -0.748398, AVG ,-0.008049, 0.535842, 0.061172
RAW, 0.564671, 0.423427, -0.738143, AVG ,-0.013833, 0.539263, 0.052827
RAW, 0.575658, 0.417811, -0.733993, AVG ,-0.018673, 0.542820, 0.043988
RAW, 0.689190, 0.344809, -0.776720, AVG ,-0.022941, 0.546077, 0.034720
RAW, 0.691632, 0.277910, -0.679302, AVG ,-0.026122, 0.548509, 0.024890
RAW, 0.697003, 0.273271, -0.667338, AVG ,-0.029007, 0.550819, 0.015592
RAW, 0.701154, 0.235183, -0.686138, AVG ,-0.031934, 0.553016, 0.006636
RAW, 0.709211, 0.169505, -0.666972, AVG ,-0.034955, 0.554665, -0.002819
RAW, 0.735091, 0.157419, -0.649271, AVG ,-0.037894, 0.555019, -0.013004
RAW, 0.748031, 0.143869, -0.603613, AVG ,-0.040522, 0.554920, -0.023488
RAW, 0.796863, 0.147287, -0.567234, AVG ,-0.042805, 0.554964, -0.033730
RAW, 0.798205, 0.164500, -0.594458, AVG ,-0.044657, 0.554758, -0.043672
RAW, 0.775865, 0.155344, -0.613990, AVG ,-0.046458, 0.554328, -0.054381
RAW, 0.803943, 0.149728, -0.618751, AVG ,-0.048396, 0.553847, -0.065559
RAW, 0.810535, 0.122383, -0.499359, AVG ,-0.050074, 0.553293, -0.076854
RAW, 0.857047, 0.051822, -0.431728, AVG ,-0.051495, 0.552409, -0.087746
RAW, 0.852286, 0.070866, -0.447354, AVG ,-0.051972, 0.550024, -0.098555
RAW, 0.888421, 0.050601, -0.401453, AVG ,-0.051658, 0.547085, -0.110015
RAW, 0.946774, 0.055240, -0.305378, AVG ,-0.049949, 0.544071, -0.120884
RAW, 0.947018, 0.027773, -0.218214, AVG ,-0.048064, 0.541303, -0.130695
RAW, 0.922847, 0.013001, -0.197827, AVG ,-0.045801, 0.538733, -0.139637
RAW, 0.926753, 0.044253, -0.207715, AVG ,-0.043052, 0.536382, -0.149221
RAW, 0.955442, 0.035586, -0.169627, AVG ,-0.039373, 0.533352, -0.159071
RAW, 0.991699, 0.059391, -0.060612, AVG ,-0.034874, 0.529503, -0.169483
RAW, 0.993652, 0.088445, 0.004578, AVG ,-0.028973, 0.525762, -0.178129
RAW, 0.995117, 0.092352, -0.002991, AVG ,-0.022864, 0.521550, -0.185573
RAW, 0.995849, 0.118232, -0.048160, AVG ,-0.015493, 0.517302, -0.193378
RAW, 1.017579, 0.127754, 0.042422, AVG ,-0.007284, 0.512675, -0.202195
RAW, 1.071049, 0.117988, 0.119087, AVG ,0.001774, 0.508112, -0.210289
RAW, 1.065190, 0.098700, 0.232375, AVG ,0.012011, 0.503468, -0.216798
RAW, 1.029054, 0.075505, 0.275346, AVG ,0.022074, 0.498894, -0.221863
RAW, 1.009156, 0.091497, 0.317707, AVG ,0.032263, 0.493899, -0.225909
RAW, 1.017823, 0.128243, 0.346396, AVG ,0.042815, 0.488469, -0.229593
RAW, 1.079839, 0.199048, 0.349814, AVG ,0.053671, 0.483438, -0.233404
RAW, 1.090582, 0.216139, 0.343954, AVG ,0.065061, 0.479199, -0.237474
RAW, 1.087041, 0.216383, 0.343344, AVG ,0.076811, 0.474713, -0.241594
RAW, 1.067387, 0.211988, 0.340902, AVG ,0.089103, 0.470273, -0.244781
RAW, 0.990478, 0.186596, 0.386193, AVG ,0.101848, 0.465857, -0.247503
RAW, 0.959958, 0.178050, 0.423549, AVG ,0.114139, 0.460342, -0.250273
RAW, 0.911005, 0.267289, 0.580785, AVG ,0.126567, 0.454345, -0.252863
RAW, 0.866691, 0.278643, 0.580785, AVG ,0.138903, 0.448873, -0.253979
RAW, 0.789294, 0.259354, 0.555393, AVG ,0.151396, 0.443753, -0.253764
RAW, 0.794421, 0.262772, 0.579808, AVG ,0.163134, 0.438536, -0.253056
RAW, 0.674663, 0.459928, 0.819813, AVG ,0.175388, 0.433280, -0.251884
RAW, 0.569065, 0.509614, 0.744613, AVG ,0.187001, 0.430400, -0.248239
RAW, 0.501801, 0.511567, 0.762559, AVG ,0.197626, 0.428158, -0.244958
RAW, 0.488006, 0.502533, 0.757554, AVG ,0.207837, 0.424860, -0.241069
RAW, 0.449918, 0.511079, 0.723860, AVG ,0.218038, 0.421569, -0.236761
RAW, 0.466764, 0.545016, 0.712751, AVG ,0.228095, 0.419594, -0.232310
RAW, 0.395471, 0.596289, 0.746322, AVG ,0.238155, 0.418133, -0.227645
RAW, 0.279741, 0.638772, 0.819081, AVG ,0.248039, 0.417521, -0.222161
RAW, 0.233230, 0.651102, 0.812122, AVG ,0.257358, 0.416766, -0.216223
RAW, 0.236282, 0.611182, 0.701154, AVG ,0.266874, 0.415884, -0.210020
RAW, 0.199902, 0.623024, 0.686016, AVG ,0.276321, 0.415205, -0.204138
RAW, 0.154001, 0.642190, 0.648416, AVG ,0.285447, 0.415152, -0.198055
RAW, 0.083318, 0.680767, 0.635598, AVG ,0.294174, 0.415490, -0.192281
RAW, 0.032167, 0.677104, 0.688702, AVG ,0.302230, 0.416429, -0.186554
RAW, -0.084295, 0.716413, 0.754135, AVG ,0.309876, 0.416874, -0.179985
RAW, -0.098456, 0.739120, 0.669169, AVG ,0.316379, 0.417013, -0.172935
RAW, -0.111640, 0.774278, 0.621803, AVG ,0.322695, 0.417247, -0.166719
RAW, -0.159983, 0.772935, 0.582982, AVG ,0.328672, 0.417657, -0.160940
RAW, -0.201978, 0.751328, 0.525118, AVG ,0.334225, 0.418520, -0.155300
RAW, -0.220289, 0.744491, 0.522920, AVG ,0.339618, 0.419634, -0.149670
RAW, -0.249344, 0.776720, 0.531954, AVG ,0.345067, 0.420918, -0.143646
